,ascentId,platform,userAvatar,userName,userSlug,date,difficulty,comment,userPrivate,countrySlug,countryName,areaSlug,areaName,sectorSlug,sectorName,traditional,firstAscent,chipped,withKneepad,badAnchor,badBolts,highFirstBolt,looseRock,badClippingPosition,isHard,isSoft,isBoltedByMe,isOverhang,isVertical,isSlab,isRoof,isAthletic,isEndurance,isCrimpy,isCruxy,isSloper,isTechnical,type,repeat,project,rating,category,recommended,secondGo,duplicate,isDanger,zlagGradeIndex,zlaggableName,zlaggableSlug,cragSlug,cragName,style,O-grade
880,1831843,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-25T00:00:00+00:00,8a,,False,italy,Italy,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,29,N.N.,unknown-route,zoia,Zoia,onsight,1
881,1831836,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-18T00:00:00+00:00,8c+,"8c/c+?tried the onsight, took a rest 3minutes and sent it",False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,34,Natural Present,natural-present,arco,Unknown Crag,repeat,?
882,1831830,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-18T00:00:00+00:00,8a+,,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,30,N.N.,dont-know-name,arco,Unknown Crag,onsight,1
883,1831837,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-18T00:00:00+00:00,8c,,False,italy,Italy,arco,Arco,narango,Narango,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,33,Mr Teroldego,mr-teroldego,narango,Narango,repeat,?
884,1831828,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-13T00:00:00+00:00,8c+,made me happier after unsuccessful comp in Chamonix even though it is from 90% manufactured,False,italy,Italy,val-daosta,Val d'Aosta,tetto-di-sarre,Tetto di Sarre,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,1,0,False,False,False,False,34,L'Avaro,lavaro,tetto-di-sarre,Tetto di Sarre,onsight,1
885,1831829,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-07-13T00:00:00+00:00,8b,,False,italy,Italy,val-daosta,Val d'Aosta,tetto-di-sarre,Tetto di Sarre,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,1,0,False,False,False,False,31,Parsifal (L1) ,parsifal-47d66,tetto-di-sarre,Tetto di Sarre,onsight,1
886,1831818,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-27T00:00:00+00:00,8c,big fight,False,italy,Italy,arco,Arco,narango,Narango,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,33,5 Uve,5-uve,narango,Narango,onsight,1
887,1831827,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-27T00:00:00+00:00,8a+,,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,30,N.N.,dont-know-name,arco,Unknown Crag,onsight,1
888,1831821,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-27T00:00:00+00:00,8b,total fatique,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,31,N.N.,dont-know-name,arco,Unknown Crag,onsight,1
889,1831820,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-27T00:00:00+00:00,8b,,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,1,0,False,False,False,False,31,N.N.,dont-know-name,arco,Unknown Crag,onsight,1
890,1831819,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-27T00:00:00+00:00,8b+,probably only 8b+,False,italy,Italy,arco,Arco,narango,Narango,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,32,Elephant man,elephant-man,narango,Narango,onsight,1
891,1831770,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-26T00:00:00+00:00,8a+,excellent rock,False,italy,Italy,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,30,Linea di confine,linea-di-confine,cimbergo,Cimbergo,onsight,1
892,1831813,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-26T00:00:00+00:00,8b+,"training,""onsight"" after years",False,italy,Italy,arco,Arco,sector-f-pueblo,Sector F - Pueblo,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,32,La Pietra Murata,pietra-murata,massone,Massone,repeat,?
893,1831812,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-26T00:00:00+00:00,8c,,False,italy,Italy,arco,Arco,sector-f-pueblo,Sector F - Pueblo,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,33,Reini's Vibes,reinis-vibes,massone,Massone,repeat,?
894,1831811,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-26T00:00:00+00:00,8b+,"maybe 8c, bouldery, but fantastic rock once again",False,italy,Italy,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,True,False,False,32,Io con voi non gioco piu,io-con-voi-non-gioco-piu,cimbergo,Cimbergo,repeat,?
895,1831810,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-26T00:00:00+00:00,8c+,"good moves, flash was not so far",False,italy,Italy,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,True,False,False,34,Charlie and the Cat,charlie-and-the-cat,cimbergo,Cimbergo,repeat,?
896,1831769,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-24T00:00:00+00:00,8c,,False,italy,Italy,,,unknown-sector,Unknown Sector,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,True,False,False,33,Cuore di Pietra,cuore-di-pietra,paline,Paline,repeat,?
897,1831768,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-06-24T00:00:00+00:00,8b,I sucked after plastic training,False,italy,Italy,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,31,Io o Te,io-o-te,paline,Paline,onsight,1
898,1742701,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-05-17T00:00:00+00:00,9a,"Honestly one of the best climbs I have done, only Raindogs could be less polished",False,united-kingdom,United Kingdom,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,True,False,False,False,35,Rainshadow,rainshadow,malham,Malham,repeat,?
899,1742700,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-05-16T00:00:00+00:00,8c,"and old classic, does it deserve the upgrade on 8c? hard to say, but harder than Unjustified",False,united-kingdom,United Kingdom,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,33,Bat Route,bat-route,malham,Malham,onsight,1
900,1742699,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-05-16T00:00:00+00:00,9a+,"4 days this year, 3 day last year, it was already turning out into the mental war, so many slipped feet and mistakes, the send felt quite easy in the end, but the upper end of the grade for sure. Props to Steve",False,united-kingdom,United Kingdom,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,36,Overshadow,overshadow,malham,Malham,repeat,?
901,1742698,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-05-13T00:00:00+00:00,8a,much harder way,False,united-kingdom,United Kingdom,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,29,Connect 4,connect-4,malham,Malham,onsight,1
902,1831767,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-05-05T00:00:00+00:00,8a+,,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,30,Il Muratore,il-muratore,arco,Unknown Crag,onsight,1
903,1710255,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-23T00:00:00+00:00,8c,amazing one,False,spain,Spain,malaga,Malaga,cuevas-de-las-grajas,Cuevas de las grajas,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,True,False,False,False,33,Kalliste,kalliste,archidona,Archidona,onsight,1
904,1710256,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-23T00:00:00+00:00,8b+,"incredible fight, possibly 8c",False,spain,Spain,malaga,Malaga,unknown-sector,Unknown Sector,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,32,carbono 14,carbono-14,archidona,Archidona,onsight,1
905,1710266,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-23T00:00:00+00:00,8b+,final route of the trip...,False,spain,Spain,malaga,Malaga,cueva-las-grajas,Cueva Las Grajas,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,32,orujito,orujito,archidona,Archidona,onsight,1
906,1710254,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-23T00:00:00+00:00,8c,the crux was hard!,False,spain,Spain,malaga,Malaga,unknown-sector,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,33,Carbunco,carbunco,archidona,Archidona,onsight,1
907,1710253,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-22T00:00:00+00:00,9b,"obsession about this route, one of my hardest so far, pure enurance climbing with few rests, continuously hard with minimum of rests, took 7 days of cleaning, trying and brushing (it had been already bolted)",False,spain,Spain,malaga,Malaga,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,True,False,False,False,37,La Planta de Shiva,la-planta-de-shiva,villanueva-del-rosario,Villanueva del Rosario,repeat,?
908,1710232,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-17T00:00:00+00:00,8a+,,False,spain,Spain,malaga,Malaga,chilam-balam,Chilam balam,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,30,La poten,la-poten,villanueva-del-rosario,Villanueva del Rosario,onsight,1
909,1710219,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-13T12:00:00+00:00,9a+,"Update 2021: grade 9a+. Be so glad to repeat this mysterious route. The route is a Monster, so long that your knees trembling from the view, but in the end it was not as hard as I had expected, but deserves its grade of 9b, though it is on its lower end. Only 3 days of work, one hold at the bottom is enlarged",False,spain,Spain,malaga,Malaga,unknown-sector,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,36,Chilam Balam,chilam-balam,villanueva-del-rosario,Villanueva del Rosario,repeat,?
910,1710221,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-13T00:00:00+00:00,8b+,for the end of the day,False,spain,Spain,malaga,Malaga,chilam-balam,Chilam balam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,32,Queimada,queimada,villanueva-del-rosario,Villanueva del Rosario,onsight,1
911,1710220,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-13T00:00:00+00:00,8c+,"a couple of hours after Chilam with clear mind and motivation, it is too easy to send in such a mode:) truly incredible route",False,spain,Spain,malaga,Malaga,chilam-balam,Chilam balam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,True,False,False,False,34,La Rubia,la-rubia,villanueva-del-rosario,Villanueva del Rosario,onsight,1
912,1710218,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-11T00:00:00+00:00,8a,,False,spain,Spain,malaga,Malaga,chilam-balam,Chilam balam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,29,Pelos punta,pelos-punta,villanueva-del-rosario,Villanueva del Rosario,onsight,1
913,1710231,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-09T00:00:00+00:00,8c+,"a tiny bit harder than the other, might be close to 9a",False,slovakia,Slovakia,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,34,N.N.,unknown-route,alternativna-stena,Alternativna stena,repeat,?
914,1710229,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-09T00:00:00+00:00,8a,1st go some years ago,False,slovakia,Slovakia,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,True,False,False,29,Sidharta,sidharta,alternativna-stena,Alternativna stena,repeat,?
915,1710230,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-04-09T00:00:00+00:00,8c+,good quality,False,slovakia,Slovakia,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,34,Supernatural Superserious,supernatural-superserious,alternativna-stena,Alternativna stena,repeat,?
916,1676773,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-27T00:00:00+00:00,8c+,"1 hour and half after Chaxi Raxi, good fight on the top, possibly my hardest onsight",False,spain,Spain,lleida,Lleida,contrafort-de-rumbau-centre,Contrafort de Rumbau - Centre,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,34,Blanquita,blanquita,oliana-a05e0-verrev,Oliana,onsight,1
917,1676772,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-27T00:00:00+00:00,9b,"Yes, last day of the trip again, I must climb under the pressure... Took 8 days of work, my hardest. Not the best line in Oliana, but still pretty good. 8B+ boulderproblem into 9a/a+ with good rest on tufa in between",False,spain,Spain,lleida,Lleida,contrafort-de-rumbau-centre,Contrafort de Rumbau - Centre,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,37,Chaxiraxi,chaxi-raxi,oliana-a05e0-verrev,Oliana,repeat,?
918,1676771,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-24T00:00:00+00:00,8b+,"basically onsight, but had Identificacions before, in the dusk, had sprint before the complete darkness fell",False,spain,Spain,lleida,Lleida,contrafort-de-rumbau-centre,Contrafort de Rumbau - Centre,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,Paper Mullat,paper-mullat,oliana-a05e0-verrev,Oliana,repeat,?
919,1676769,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-21T00:00:00+00:00,8c,1st go 2 years ago,False,spain,Spain,lleida,Lleida,contrafort-de-rumbau-centre,Contrafort de Rumbau - Centre,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,True,False,False,33,Fish Eye,fish-eye,oliana-a05e0-verrev,Oliana,repeat,?
920,1676770,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-21T00:00:00+00:00,9a+,"Skipping the first bouldry section, with the 7b start on the right, logical line on itself",False,spain,Spain,lleida,Lleida,contrafort-de-rumbau,Contrafort de Rumbau,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,36,Chaxi,chaxi,oliana-a05e0-verrev,Oliana,repeat,?
921,1676764,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-20T00:00:00+00:00,8c+,"pretty wet, getting confused in the grades, who knows, but probably bit harder than Fish Eye",False,spain,Spain,lleida,Lleida,contrafort-de-rumbau-centre,Contrafort de Rumbau - Centre,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,True,False,False,False,34,Mind Control,mind-control,oliana-a05e0-verrev,Oliana,onsight,1
922,1676763,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-14T00:00:00+00:00,8b,,False,spain,Spain,lleida,Lleida,escaleras-al-cielo,Escaleras al Cielo,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,31,Overcraft,overcraft,santa-ana,Santa Ana,onsight,1
923,1676762,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-14T00:00:00+00:00,9a+,"5 tries, 2 days, low end 9a+ I quess, but should deserve the grade since it is pretty tough boulderproblem after 8c+ climbing and rest in the jugs",False,spain,Spain,lleida,Lleida,paret-del-vent,Paret del Vent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,36,Obrint el Sistema,obrint-el-sistema,santa-ana,Santa Ana,repeat,?
924,1676748,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-09T00:00:00+00:00,8c+,"basically onsight, I had only climbed the top of Tsunami 4 years ago",False,spain,Spain,huesca,Huesca,cuevas,Cuevas,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,34,El templo del café,el-templo-del-cafe,alquezar,Alquezar,repeat,?
925,1676749,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-09T00:00:00+00:00,8c+,"1st go, but had tried the whole sequence before in other routes",False,spain,Spain,huesca,Huesca,cuevas,Cuevas,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,34,Desafiando a Tsunami,desafiando-a-tsunami,alquezar,Alquezar,repeat,?
926,1676747,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-09T00:00:00+00:00,8c+,"8c/c+? rather, but quite tricky to onsight, though I was lucky I chose the sequence more or less right, should have tried maybe the 9a, but who could expect...",False,spain,Spain,huesca,Huesca,caverna,Caverna,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,34,Powerade,powerade,vadiello,Vadiello,onsight,1
927,1676750,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-09T00:00:00+00:00,8b,,False,spain,Spain,huesca,Huesca,cuevas,Cuevas,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,31,Noa,noa,alquezar,Alquezar,onsight,1
928,1676743,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-07T00:00:00+00:00,8c+,"nervous fight, but I was stronger! could be 8c+ benchmark, props to Patxi!",False,spain,Spain,,,unknown-sector-aa621,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,34,Bizi Euskaraz,bizi-euskaraz,etxauri,Etxauri,onsight,1
929,1676744,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-07T00:00:00+00:00,8b+,almost in the dark,False,spain,Spain,,,unknown-sector-aa621,Unknown Sector,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,False,False,5,0,False,False,False,False,32,N.N. (extension of 8b),extension-of-8b,etxauri,Etxauri,flash,1
930,1676742,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-06T00:00:00+00:00,8c+,"I have no clue about the grade, specific boulderproblem in the middle of the route which I fought through quickl with ideal sequence and rest was OK",False,spain,Spain,,,unknown-sector-aa621,Unknown Sector,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,34,Kidetasunaren Balio Erantsia,kidetasunaren-balio-erantsia,etxauri,Etxauri,onsight,1
931,1676741,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-06T00:00:00+00:00,8c,,False,spain,Spain,,,kale-borroka,Kale borroka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,33,Fuck the police,fuck-the-police,etxauri,Etxauri,onsight,1
932,1676738,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-06T00:00:00+00:00,8b,,False,spain,Spain,,,unknown-sector-aa621,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,31,Jo Ta ke,jo-ta-ke,etxauri,Etxauri,onsight,1
933,1676737,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-06T00:00:00+00:00,8a,amazing one!,False,spain,Spain,,,kale-borroka,Kale borroka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,29,En Rebeldia,en-rebeldia,etxauri,Etxauri,onsight,1
934,1676735,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-05T00:00:00+00:00,8a,,False,france,France,,,superproduction,Superproduction,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,29,surprise de taille,surprise-de-taille,baume-les-dames,Baume les dames,onsight,1
935,1676736,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-03-05T00:00:00+00:00,8c,second pitch only 8b+?!?,False,france,France,,,unknown-sector,Unknown Sector,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,True,False,False,33,Souriez brave gens,souriez-brave-gens,baume-les-dames,Baume les dames,repeat,?
936,1640548,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2011-02-16T12:00:00+00:00,9a+,"Update 2021: changed the grade for 9a+. Yes! I sent it last try of last day of the trip. An extremely bouldery route which took 7 days this trip and 2 days last year. Bearing in mind the effort, it could be 9b, but I am not sure at all. Would have been definitely 9b if I hadn't figured out better sequence for the lower crux, as I had the sequence I had thought it would be a quick work and 9a+ but in the end I fell nine times in the higher crux... Time will tell",False,spain,Spain,siurana,Siurana,la-capella-8dv15,La Capella,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,36,La Capella,la-capella,la-capella,La Capella,repeat,?
